name,entry_id,spacegroup,ntypes,band_gap,delta_e,stability
Ti3PO2,13642,P-3m1,3,0.0,-2.00278348534604,0.31707980484284093
NaScAs2O7,20441,C2,4,3.812,-2.19418277245481,0.0
Cs4Sb2O5,25354,Cm,3,2.766,-1.69204697630852,0.0
Ba2Cu3Cl2O4,20701,Immm,4,0.0,-1.77137856361948,0.0
CeO2,21471,Cmmm,2,0.0,-2.58886171308584,0.4573601766666635
Y2Si2O7,24316,C2/m,3,5.081,-3.49155183555921,3.9354545400271945e-06
Sr3Fe2Cl2O4,22143,I4/mmm,4,0.760999999999999,-2.40787842650743,0.01171358848999926
Nd2Ti2S2O5,25331,I4/mmm,4,0.827,-3.07543576590846,0.0019334327272675367
V2MoO8,5518,C2/m,3,0.0,-2.17459045341811,0.05296418433598582
V2Zn2O7,23618,C2/m,3,2.232,-2.07484493470186,0.02658836545455001
Ba2CuO3,12445,Immm,3,0.0,-2.14834917322054,0.0
La3TaO7,21455,Cmmm,3,3.655,-3.63799703737739,0.015054264545450113
Pu2O3,12710,C2/m,2,1.938,-3.63289687550458,0.0
KTlO,1957,C2/m,3,1.324,-1.11239141362625,0.0
UTa2O8,5393,P-31m,3,1.536,-2.65597353268674,0.4832696587956238
LiGeBO4,5456,Fmm2,4,2.962,-2.11821246407357,0.2185182242857202
La2CuO4,7543,I4/mmm,3,0.0,-2.84138802931457,0.058222197615003246
Sr2Cu3I2O4,10014,I4/mmm,4,0.0,-1.14120315303933,0.3798867148494094
Cs2U2O7,5756,C2/m,3,2.692,-2.94831974874541,0.0
U4Te3O4,14267,I4/mmm,3,0.0,-2.57134846941922,0.04472198914905556
LiH3C2O5,23327,P1,4,3.385,-1.43576718644966,0.04426465998228468
BaNiO2,3209,Cmcm,3,2.341,-1.8944588845488,0.06956064257812522
Lu2Si2O7,25567,C2/m,3,5.113,-3.55047407465012,0.00046622363635995256
Tm2CN2O2,26326,P-3m1,4,4.234,-2.40941941570636,0.0
TeO2,21207,Cmcm,2,1.45,-0.70738393503028,0.5922857175
CdPb2Cl2O2,21367,C2/m,4,2.454,-1.41455401471368,0.002362477142856534
NiCl2O8,6254,R-3,3,4.123,-0.412356134973269,0.0
U3O8,6951,C2/m,2,0.0,-2.99347700405476,0.36910876984577223
Sn3PO4F3,6851,R3,4,3.495,-2.32976311094744,0.0
EuOF,4065,R-3m,3,0.0,-3.20577524166995,0.27110238905961515
Cr3O8,19974,C2/m,2,0.549,-1.61763907861889,0.11163029709214056
CrCl2O2,26302,P1,3,0.548,-1.066183887451,0.27353426981250295
TmSbPb2O6,23796,P-1,4,1.986,-1.95781551902725,0.20685291949999995
HPbClO,13316,C2/m,4,3.002,-1.34301204592051,0.0
BaBi4I2O4,11806,I4/mmm,4,0.0,-1.19648047894288,0.273101565455695
LaFePO,20583,P4/nmm,4,0.0,-1.89321848706323,0.23039853873962435
V2ZnO6,5941,C2/m,3,2.162,-2.14665583287131,0.01777453712443
Cs2UCl4O2,2931,C2/m,4,3.335,-2.48027674186201,0.00022674777778020072
Li2SiO3,1770,Cmc21,3,5.474,-2.74795517293938,0.0
KReO4,2009,I41/a,3,4.025,-2.1318898272525,0.0009979466666698578
CaSO4,2019,Cmcm,3,6.327,-2.53851764208806,0.0
NbFeO4,1715,C2,3,1.77,-2.38647600198821,0.0
Cs2PbO3,2331,Cmc21,3,1.669,-1.41333860210604,0.0004011166666701982
LiCuO,1668,I-4m2,3,2.005,-1.40397888002192,0.00042212500000005093
NbNO,1815,P21/c,3,1.798,-1.83798669874075,0.0
VO2,1655,C2/m,2,0.333,-2.47519477318071,0.028238333333330257
TbVO4,2504,I41/amd,3,3.233,-3.02532762557772,0.0
DyVO4,2505,I41/amd,3,3.167,-3.13658859007772,0.0
Be4TeO7,1896,F-43m,3,1.681,-2.41235049704038,0.0
HoVO4,2506,I41/amd,3,3.196,-3.13753049035549,0.0
MgCu2O3,2367,Pmmn,3,0.0,-1.49672524502949,0.039727537950814185
Na2SO3,2388,P-3,3,5.067,-1.97451376889215,0.04118310020833249
KAlS2O8,2429,P321,4,5.886,-2.15558489583806,0.05467184000000014
LuAsO4,2210,I41/amd,3,3.883,-2.67391007808584,0.0
HgH3IO6,25018,P1,4,0.717,-0.481747680838149,0.30677642984094045
HgMoO4,2225,C2/c,3,2.173,-1.64363593974688,0.0
NaIO4,2906,I41/a,3,1.877,-0.948756824465831,0.06244035768375522
YbVO4,2507,I41/amd,3,0.0,-2.56492324729994,0.15796486691151745
ReBiO4,2773,Cmcm,3,0.0,-1.71825210891917,0.0
LaNbO4,2657,C2/c,3,3.721,-3.37436503141917,0.0038061058333300757
SiO2,2494,P41212,2,5.915,-3.06066452891917,0.012891418333329963
NaAg3O2,2530,Ibam,3,0.814,-0.645393962518193,0.0
K3CrO8,2542,I-42m,3,1.939,-1.35992443677411,0.12219177529432246
CaCu2O3,2981,Pmmn,3,0.0,-1.60699443100171,0.03196805944265235
LuVO4,3158,I41/amd,3,3.091,-3.1359536939666,0.0
Na2SiO3,3077,Cmc21,3,4.234,-2.60121290988993,0.0004902850000001457
Na6PbO5,2989,I4mm,3,1.429,-1.51839503704197,0.0
PrVO4,3164,I41/amd,3,3.236,-3.08731191604994,0.0
NdNbO4,2658,C2/c,3,3.706,-3.33474101058584,0.0058779000000002135
KCr3O8,3257,C2/m,3,1.787,-1.93814111748399,0.0
CeNbO4,3422,C2/c,3,3.746,-3.30374073433584,0.006657632500000066
NdTaO4,3423,C2/c,3,4.221,-3.4928167997525,0.005421010833339679
USiO4,3117,I41/amd,3,2.91,-3.46016141600652,0.0
YVO4,3159,I41/amd,3,3.111,-3.1141229839666,0.0
SiO2,3068,C2221,2,5.546,-3.07031969558584,0.0032362516666597507
DyAsO4,3466,I41/amd,3,3.934,-2.66596632086362,0.0
InPO4,3502,Cmcm,3,2.835,-2.32854289041249,0.0013639191666698913
NiSO4,3537,Cmcm,3,3.501,-1.62412084982768,0.0
TlPO4,3503,Cmcm,3,1.047,-1.91116929791249,0.0
TbAsO4,3406,Fddd,3,4.012,-2.55273849469695,0.0006920808333301665
MgSO4,3564,Cmcm,3,5.897,-2.27282182361584,0.0007166862500000981
TiO2,3070,Pbcn,2,2.498,-3.21667801934793,0.025962872499990297
GdVO4,3160,I41/amd,3,3.164,-3.13115509938327,0.0
EuVO4,3161,I41/amd,3,0.0,-2.58905574396661,0.1656235957771166
NdVO4,3163,I41/amd,3,3.194,-3.0989585939666,0.0
Na2GeO3,3598,Cmc21,3,3.283,-2.03952514322326,0.0018888291666696588
CrNiO4,3707,Cmcm,3,1.996,-1.53443650236866,0.0
TbAsO4,3405,I41/amd,3,4.013,-2.55343057553028,0.0
Na3AgO2,3630,Ibam,3,1.299,-1.23942369696874,0.0
NbGaO4,3733,C2,3,3.561,-2.54193476308584,9.429999999976957e-05
CeVO4,3165,I41/amd,3,3.387,-3.07351038604994,0.0
ErPO4,3175,I41/amd,3,6.248,-3.37334172957916,0.0
ErVO4,3176,I41/amd,3,3.164,-3.1383864789666,0.0
MgCrO4,3708,Cmcm,3,2.531,-2.13613074532349,0.0
CrCdO4,3709,Cmcm,3,2.286,-1.58109694129571,0.0
HoNbO4,3907,C2/c,3,3.549,-3.39426378697472,0.0
VH2O3,3556,C2/c,3,1.57,-1.8236917020482,0.01992103750000518
TaBO4,3893,I41/amd,3,3.8,-2.96515016391917,0.0006311599999997419
UGeO4,3509,I41/a,3,0.0,-2.75497115017318,0.13956294083333765
ScPO4,3514,I41/amd,3,4.987,-3.21343988457916,0.0
Sr3Ti2O7,3860,I4/mmm,3,1.841,-3.30613114156032,0.0
Li2CO3,3549,C2/c,3,5.172,-2.11083706668938,0.0
NdH2ClO2,3788,P21/m,4,4.906,-2.27152806779083,0.0
MnO2,3832,Pnma,2,1.134,-1.73935617965646,0.011485459999999836
LuTaO4,3848,P2/c,3,4.303,-3.5572768497525,0.011957160833336644
ErTaO4,3849,P2/c,3,4.127,-3.55114414641917,0.007880216666670048
DyTaO4,3850,P2/c,3,4.277,-3.54558610753028,0.011780248333335575
GdTaO4,3851,P2/c,3,4.197,-3.53384054016917,0.01254421666667005
YTaO4,3852,P2/c,3,4.264,-3.52140858808584,0.014924910833328475
PbO2,3885,Pbcn,2,0.0,-1.10734094391917,0.013583681666666791
GdNbO4,3905,C2/c,3,3.582,-3.3811212935025,0.0
UCdO4,3927,Pbam,3,2.925,-2.54634598267318,0.0
KFeS2O8,4067,C2/m,4,2.222,-1.88767636403925,0.0
K2PbO3,4068,Cmc21,3,1.479,-1.45503373710604,0.003953465416669966
VO2,4158,Pnma,2,1.122,-2.45380207068071,0.04963103583332984
TbCrO4,4161,I41/amd,3,0.356,-2.60863532040682,0.0
SbAsO4,4269,P21/m,3,3.315,-1.53091822058584,0.017370329686400954
HfSO,4275,P213,3,2.992,-2.80089328079737,0.008366904166667855
FeSO4,4333,Cmcm,3,3.192,-1.7716372076571,0.005828945416670006
NbFeO4,2823,C2/m,3,1.605,-2.38631037115488,0.0001656308333299883
AlPO4,3515,C2221,3,5.883,-2.95843271791249,0.010378255833340067
CaMoO4,4170,I41/a,3,3.268,-2.7846454647525,0.0021947641666701934
SrMoO4,4394,I41/a,3,3.624,-2.8045921697525,0.0010063666666697557
GeO2,4420,P41212,2,3.455,-1.8825395147525,0.00802053500000266
MnSO4,4439,Cmcm,3,3.84,-1.97801770495671,0.0
ReO2,4516,Pbcn,2,0.0,-1.7080195947525,0.0
NbAlO4,4521,C2/m,3,3.604,-3.04395544558584,0.002723486666659891
ScOF,4529,P21/c,3,4.743,-4.02468285250329,0.0
YPO4,4654,I41/amd,3,6.228,-3.34394400541249,0.0
YAsO4,4653,I41/amd,3,4.258,-2.63973664141917,0.0
SbOF,3760,Pnma,3,3.221,-2.07519472083662,0.005474722500000251
TeO2,4838,P41212,2,3.03,-1.28748425169695,0.012185400833329973
LaTaO4,4999,Cmc21,3,3.476,-3.52239331058584,0.010826834166659971
UMnO4,5172,Imma,3,1.715,-2.83715216637516,0.04391701175609741
CdSO4,4847,Pmn21,3,3.462,-1.67988623875473,0.01052402583333012
NaO,4776,P-62m,2,1.959,-1.3329237483652,0.0
DyCrO4,5193,I41/amd,3,0.24,-2.72079480490682,0.0003521358333400393
HoCrO4,5194,I41/amd,3,0.246,-2.7229480976846,0.0
ErCrO4,5195,I41/amd,3,0.252,-2.72425760629571,0.0015426158333355922
EuCrO4,5191,I41/amd,3,2.473,-2.53884575712905,0.0
GdCrO4,5192,I41/amd,3,0.223,-2.71430073087905,0.0
CO2,3440,Pa-3,2,7.085,-1.54025784391917,0.0
HgSO4,5510,Pc,3,1.715,-1.31671205958244,0.0025549058333336205
NdCrO4,5189,I41/amd,3,0.342,-2.67756606712905,0.009343450833330103
DyPO4,5000,I41/amd,3,6.165,-3.3660254515236,0.0
KRuO4,5061,I41/a,3,0.0,-1.35705018058584,0.0
SiO2,5729,P6322,2,5.699,-3.06807652391917,0.005479423333329958
K3NbO8,5839,I-42m,3,2.799,-1.64136562016917,0.07893454091076824
ScVO4,5417,I41/amd,3,2.961,-2.96696136396661,0.007549622499989805
CdMoO4,5827,I41/a,3,2.381,-1.96138258891917,0.0013600558333299873
NaO2,5049,Pa-3,2,0.0,-1.01005531086972,0.05983856499999929
KIO4,5185,I41/a,3,2.493,-1.00608636015722,0.043173184566513534
KLiO,5955,Cmca,3,2.77,-1.55700881112625,0.01465874750000018
HgSO4,6127,Pmn21,3,1.715,-1.31653443208244,0.0027325333333336754
PrCrO4,5188,I41/amd,3,0.0,-2.66607772004571,0.011676638333339984
YbCrO4,5196,I41/amd,3,2.462,-2.50585188629571,0.0030202758333359725
YCrO4,5197,I41/amd,3,0.374,-2.69934680379571,0.0006619683333370929
VO2,6413,P21/c,2,0.909,-2.50343310651404,0.0
VCrO4,5349,Cmcm,3,1.728,-2.38519473634315,0.0
CaCrO4,5797,I41/amd,3,2.378,-2.38666812712905,0.0
TaAlO4,6370,C2/m,3,4.163,-3.22148078641917,0.0
TeO2,6443,P212121,2,2.949,-1.27786278003028,0.02180687250000002
NaClO4,5091,Cmcm,3,5.908,-0.883576362497631,0.0
MoPbO4,5125,I41/a,3,2.501,-2.0693676647525,0.0
UCuO4,6677,P21/c,3,1.412,-2.36690236878768,0.007253596907491389
KAlMo2O8,5441,P-3m1,4,3.871,-2.5141552660025,0.0
Cs3TaO8,5842,I-42m,3,3.401,-1.70890212391917,0.05127268604072133
H2O,6084,C2221,2,5.72,-1.11852451508237,0.06526785750000008
YbPO4,6671,I41/amd,3,0.0,-2.82737449457916,0.10234901933030649
CdO2,6693,Pa-3,2,1.484,-0.813338981419169,0.013154680228439242
Ta2O,5506,I-43m,2,0.0,0.306902000540415,1.7739139389786591
BiAsO4,5886,I41/a,3,2.996,-1.5720938747525,0.00419674375000012
TmPO4,6670,I41/amd,3,6.31,-3.38146010374583,0.0
MoO2,6714,P21,2,0.0,-2.15458096391917,0.00045186166666599803
Li5ReO6,7006,C2/m,3,2.484,-2.16833198168938,0.0
HfSiO4,5991,I41/amd,3,5.601,-3.4748656347525,0.0
Sr3Fe2Cl2O5,6242,I4/mmm,4,0.614,-2.44058303478837,0.015877285458519186
SrGd2Al2O7,6291,I4/mmm,4,4.027,-3.48403729884594,0.0226334040922387
SiO2,5931,Ama2,2,5.989,-3.07190349808584,0.0016524491666598529
KCr2FeO8,6447,C2/m,4,1.788,-1.7816853482469,0.0
KSO4,3651,P-1,3,5.968,-1.77279513208806,0.049922181138167154
KCuO,7204,I4/mmm,3,1.863,-1.19052493668858,0.0007913891666699868
LiH3O2,6519,C2/m,3,5.303,-1.44405308138501,0.0
Li2PbO3,6522,C2/c,3,1.375,-1.65449351210604,0.0
BiSbO4,6597,C2/c,3,2.977,-1.65466808641917,0.0
LiCuO,7202,I4/mmm,3,2.021,-1.40440100502192,0.0
KCuO,6898,I-4m2,3,1.73,-1.19131632585525,0.0
TiPO4,6775,Cmcm,3,0.0,-2.79104399354354,0.0384373179105042
HfO2,5299,P21/c,2,4.29,-3.83914897558584,0.007811163333330207
CsKCl2O8,4185,R-3m,4,6.01,-0.955561337772357,0.0
MoCl4O,7487,P-1,3,1.362,-1.35598035639254,0.0159598166666699
MgO2,6598,Pa-3,2,4.021,-1.99318920197473,0.0019083116666600564
VPO4,6776,Cmcm,3,1.796,-2.65715788212659,0.0
LaNbO4,6856,I41/a,3,4.117,-3.3781711372525,0.0
KAgO,6897,I-4m2,3,1.591,-0.950103035292918,0.0007946058333330175
KAgO,7200,I4/mmm,3,1.59,-0.950897641126251,0.0
SiO2,7376,P63/mmc,2,5.584,-3.0733440522525,0.0002118949999996289
KScMo2O8,5442,P-3m1,4,3.591,-2.65700703141917,0.0
SiO2,6947,P63/mmc,2,5.584,-3.07323314141917,0.0003228058333299977
TbPO4,6635,I41/amd,3,6.23,-3.2519003795236,0.0
HoPO4,6636,I41/amd,3,6.341,-3.36918106346805,0.0
TiO2,7408,C2/m,2,2.682,-3.24131977934792,0.001321112500000332
NO2,5496,P21/c,2,2.475,-0.506590232367004,0.0
K3TaO8,5840,I-42m,3,3.326,-1.71459071683584,0.08851644892498389
Na5ReO6,7007,C2/m,3,2.365,-1.96014146037756,0.0
CuMoO4,7091,P-1,3,1.056,-1.74034555170034,0.037628056944439825
CsTaP2O8,3973,P-1,4,3.658,-2.81168316541249,0.0
CsAuO,7963,I4/mmm,3,1.436,-0.982399934459585,0.0
VBiO4,6239,C2/c,3,2.281,-2.05229952063327,0.019495380833330245
Cs2TeO3,11050,P321,3,3.561,-1.70211068099493,0.0
KNa2AuO2,11454,Pnnm,4,2.336,-1.27428922141013,0.0
Li6TeO6,31803,R-3,3,3.372,-1.99947599912353,0.007941837692309939
Li2CO3,31848,C2/c,3,5.137,-2.09378723252271,0.017049834166670053
Li5P2O8,31797,Pm,3,0.0,-2.47710716966333,0.07755653485768166
Li8Ge2O7,31817,Pm,3,3.7,-2.02706840183243,0.05276022122613755
Li11Zn2O8,31818,C2,3,4.18,-1.85955281747762,0.04320438912402946
Li5P2O8,31796,P1,3,6.614,-2.47283787032999,0.08182583419102185
Li3BO3,31823,P21/c,3,5.838,-2.43468064073375,0.00635663107143003
Li8SiO6,31805,Cmc21,3,4.918,-2.3270559323515,0.0036943090000001177
Re2Cl5O4,2789,P1,3,0.847,-1.33950584651006,0.0
KVS2O8,11056,R-3,4,3.611,-2.08818578794511,0.0014210200000031037
Li4GeO4,31816,Cmcm,3,4.519,-2.17521187427945,0.003923145555549734
K2SO3,11348,P-3m1,3,5.023,-1.9864258119416,0.04807307750000622
ZnO2,11349,Pa-3,2,2.369,-1.0097065622525,0.09012595687291403
KHO,11912,P21/c,3,4.085,-1.46806659268764,0.0
Li15Si2O12,31806,P1,3,0.0,-2.27539048415673,0.04164159559339797
Li4TiO4,31811,Cmcm,3,4.558,-2.56029175747792,0.004302419444440098
CdSO4,11330,Cmcm,3,3.353,-1.69041026458806,0.0
CrCuO4,11359,Cmcm,3,0.988,-1.35225007157688,0.0037157705028636467
MnMoO4,11412,P2/c,3,1.256,-2.24878353178782,0.03349835041665994
Cs2PbO3,11579,Cmcm,3,1.569,-1.41373971877271,0.0
CrPO4,11585,Cmcm,3,1.935,-2.5413826069557,0.019591914999999904
VBiO4,11709,I41/a,3,2.282,-2.05053171979994,0.02126318166666019
TeO2,11731,P43212,2,3.046,-1.28734801419695,0.012321638333329998
NbBO4,11781,I41/amd,3,2.771,-2.77365473641917,0.00012050999999990708
SbO2,11787,C2/c,2,2.362,-1.65082959808584,0.0013752549999999086
Na2CO3,11302,C2/m,3,4.347,-1.97301512113993,0.0012583024999999193
RuO2,12215,Pa-3,2,0.0,-1.20178171558584,0.06646293000000014
NdTaO4,11616,Pc,3,4.167,-3.49823781058584,0.0
Li11Zn2O8,31819,Pmm2,3,0.0,-1.85790401890619,0.04485318769545943
LiMnO2,683382,R-3m,3,0.0,-2.04491306349234,0.07510005250000473
LiAl5O8,675524,P4332,3,5.708,-3.19749092300215,0.0
Li15Si2O12,31804,P1,3,5.323,-2.26185882243259,0.05517325731753786
Li11B4O12,31821,P1,3,5.955,-2.36784775631648,0.043219629468711496
LiNiO2,31807,R-3m,3,0.0,-1.4389396795488,0.01661760999999795
Li11B4O12,31822,P1,3,0.0,-2.36873469779796,0.04233268798723122
Li6MnO4,31814,P42/nmc,3,2.865,-2.00077266461153,0.0
Li11Mn2O8,31846,C2,3,0.604,-1.98236866530732,0.03506367199528437
K8Li31Al8O31,31830,P1,4,4.638,-2.25689665900309,0.0441367272979547
Mg16Al12O,31507,I-43m,3,0.0,-0.130316341811913,0.09374997035086657
K8Li31Al8O32,31826,P1,4,0.0,-2.28628832820405,0.01777981137188256
K8Li31Al8O32,31827,P1,4,0.0,-2.28156680238127,0.02250133719466252
K8Li31Al8O32,31828,P1,4,4.579,-2.28153048124203,0.022537658333902755
Li4TiO4,31810,Cmcm,3,4.558,-2.56029175747792,0.004302419444440098
Li6NiO4,31815,Pmmn,3,3.295,-1.83503249135934,0.01368291358145024
K8Li31Al8O32,31831,P1,4,0.0,-2.28477865731798,0.019289482257952795
Li39Ga8O32,31801,P1,3,4.11,-2.07893472668506,0.02279374142286139
Li39Al8O32,31843,P1,3,5.133,-2.36244813060912,0.02394879931611671
K8Li31Al8O32,31829,P1,4,4.781,-2.28175508605215,0.022313053523782767
K8Li31Al8O32,31825,P1,4,0.0,-2.28296457060912,0.021103568966812425
Li7Br3O2,12262,I4/mmm,3,4.687,-1.82922370783375,0.02700118541666985
Li2CO3,16579,P63/mcm,3,3.704,-2.03457094502271,0.07626612166667002
Mg16Al12O,31675,R3m,3,0.0,-0.131073060432603,0.09299325173017658
Li2ReO3,22637,R3c,3,0.0,-1.79996820877271,0.19780676089448912
Li2MnO3,22823,C2/m,3,2.074,-2.11024209497469,0.0022685216666666896
Li2GeO3,17002,Cmc21,3,3.815,-2.18623894960604,0.0
Li8SbO3,22384,Pm-3m,3,0.0,-1.21294303021969,0.4175291202777778
Li2NiO3,19687,C2/m,3,1.48,-1.51139948234566,0.00031321166666420375
Li6TeO6,4965,R-3,3,3.527,-2.00741783681584,0.0
Li3VO4,3753,Pmn21,3,4.299,-2.44828989234995,0.0
Li8PO3,22382,Pm-3m,3,0.0,-1.39943944721635,0.28140064390250585
LiV2O4,10214,Fd-3m,3,0.0,-2.52066765272632,0.02916571499999865
Mg16Al12O,31591,Cm,3,0.0,-0.147955211467085,0.07611110069569457
Li8N3O,22381,Pm-3m,3,0.0,-0.558061170159106,0.2593492500000004
Li8AsO3,22383,Pm-3m,3,0.0,-1.34975778938636,0.2960591134336503
Li8CeO6,11452,R-3,3,4.976,-2.0893848288515,0.1035298573333372
Li8NO3,22379,Pm-3m,3,0.0,-1.46334391858165,0.1288514796061102
Li8PbO6,2649,R-3,3,2.771,-1.8710826923515,0.0024884379999998707
Li3PO4,2692,Pmn21,3,6.331,-2.64970701030937,0.0
LiGaO2,3724,Pna21,3,3.53,-2.24080171793938,0.0016731087499972652
Li3Ti4O8,19532,P2,3,0.0,-2.81922346147834,0.12359216575347487
LiTi2O4,22156,C2/m,3,0.0,-2.99919827801251,0.064173115
LiPrO2,10224,P21/c,3,3.623,-2.96486738981438,0.012521110781246403
Mg17Al11O,31423,Cm,3,0.0,-0.144645901783178,0.08014358139082844
LiRhO2,11059,Fd-3m,3,1.692,-1.41356475793938,0.017322019565696012
LiMnO2,7287,I41/amd,3,1.244,-2.11916700661734,0.0008461093750047333
Mg149O,31759,P-6m2,2,0.0,-0.00344107861141727,0.03584278117345567
Li8IrO6,11450,R-3,3,0.0,-1.81834429501817,0.017251782903353163
Li8SnO6,1860,R-3,3,4.368,-2.04510211747492,0.0009405546666600983
LiCr3O8,19975,C2/m,3,1.808,-1.89875298956732,0.017691036419688944
Li7SbO6,3169,R3,3,3.985,-2.03148551287661,0.025297811135352788
Li2SO4,19748,Cmcm,3,6.592,-2.1321153953612,0.06120593928570983
LiMnO4,13086,Cmcm,3,1.599,-1.27243481512115,0.2475587346236574
Li3AsO4,13622,Pmn21,3,4.454,-2.13415422918938,0.0
LiBO2,3483,P21/c,3,5.986,-2.59756879731438,0.0
LiTbO2,4027,Pnma,3,4.828,-2.97574424598105,0.0
Li2Eu5O8,6112,C2/m,3,0.0,-2.57373615246867,0.18494827289455262
LiV2O5,15679,Pmmn,3,0.599,-2.35375241999538,0.06801396343749788
Li2ZrO3,16368,C2/c,3,3.902,-2.90683614627271,0.00037142749999974356
Li8BiO3,22385,Pm-3m,3,0.0,-1.15637603521969,0.45256519111111104
LiCO2,22055,P21/c,3,3.578,-1.81998867543938,0.05193747031249951
Li4TiO4,13523,Cmcm,3,4.552,-2.56459417692236,0.0
Li5AlO4,1818,Pmmn,3,5.197,-2.3882827903515,0.003433155624999795
Li4SiO4,16772,P-1,3,5.195,-2.55789535372389,0.0
Li2Si2O5,14133,Ccc2,3,5.434,-2.86303783937709,0.0009394094444399315
Li4TeO5,2168,P-1,3,3.006,-1.96895894877271,0.0
Li6ZnO4,11577,P42/nmc,3,3.976,-1.94186374577409,0.0
Li4PbO4,1917,Cmcm,3,1.727,-1.80003789927945,0.0
LiEuO2,27111,Pnma,3,0.0,-2.32100969668938,0.21186879999999775
GdH2ClO2,23758,P21/m,4,5.001,-2.29306079987416,0.0
TbH2ClO2,23759,P21/m,4,4.987,-2.18670265773528,0.0
HoH2ClO2,23761,P21/m,4,4.859,-2.30130776084638,0.0
YbH2ClO2,23764,P21/m,4,0.0,-1.75620508529083,0.1847496688654544
TmH2ClO2,23763,P21/m,4,4.862,-2.30744456279083,0.0014866299999996002
LuH2ClO2,23765,P21/m,4,4.954,-2.30256357362416,0.00132680749999992
NaHO,14892,Pbcm,3,3.749,-1.49094011797153,0.013459995000000058
CsLiH4SO5,22619,Cm,5,5.147,-1.60580154184532,0.0313666040625027
CsHO,11396,P212121,3,3.425,-1.38309254018764,0.025892207500000097
Li3SbO4,14894,P2/c,3,3.596,-2.08095010418938,0.0
LiGdO2,5388,Pnma,3,4.902,-3.11711691731438,0.0
LiV2O5,15680,Pmn21,3,1.574,-2.37492301624538,0.04684336718749771
LiAlO2,4430,P41212,3,4.906,-2.94759118981438,0.004978874999997718
Li4GeO4,3636,Cmcm,3,4.531,-2.179135019835,0.0
Li2Si2O5,3088,Cc,3,5.638,-2.86397724882153,0.0
CsH3O2,24252,I41/amd,3,5.107,-1.28418497721834,0.06613303833333006
Mg3H4O5,16433,P-3m1,3,4.264,-2.06663833380254,0.0171546817833228
LiCu2O2,12840,Pnma,3,0.0,-1.1513704655263,0.023883900000002845
YH3C3O6,19172,R3m,4,4.181,-1.61852858687116,0.13815163750556603
Li4CO4,23095,Cmc21,3,6.639,-1.83508441900167,0.23200292099305386
Mg5H2O6,16429,P-3m1,3,4.371,-2.53307978119033,0.01513445246920675
LiIO3,7440,Pna21,3,3.749,-1.24444213001292,0.0018899709999999903
Li4MoO5,7226,P-1,3,2.634,-2.29685733793938,0.030645369999998007
LiVO3,2328,C2/c,3,3.347,-2.36705841658417,0.005707933000010268
Li4CO4,23094,Pc,3,5.865,-1.89594949955722,0.1711378404375039
LiSbO3,4513,Pnna,3,2.52,-1.95496405952725,0.0
Li3V6O13,11267,C2/m,3,0.0,-2.41862019991507,0.09922453554142585
Li4CO4,23093,Pmn21,3,7.1,-1.89781710400167,0.1692702359930538
LiAsO3,3501,C2/c,3,3.215,-1.78171571452725,0.042420279000000116
Li2SnO3,4037,C2/c,3,3.599,-2.10564164991458,0.0026002699999976286
YH3O3,4595,P63/m,3,3.919,-2.11294456131268,0.019472945842727185
Li2MnO3,4033,C2/c,3,2.065,-2.11059093289136,0.0019196837499966257
LiTa3O8,1733,C2/c,3,3.592,-3.0707319860025,0.0
Li2TiO3,3020,C2/c,3,3.0,-2.82201043690376,0.0024521233333287817
LiV3O8,3535,P21/m,3,1.978,-2.31444408107366,0.0
ErH3O3,22561,P63/m,3,3.927,-2.13514400774126,0.02386735577623389
GdH3O3,22558,P63/m,3,3.764,-2.12575676452697,0.006813286556627052
AsHPbO4,5751,P2/c,4,2.912,-1.48332417724274,0.0
LiV2O5,4431,Cmc21,3,0.0,-1.78442596499537,0.6373404184375078
DyH3O3,22559,P63/m,3,4.006,-2.13210139512221,0.016759689373042175
LiIO4,24625,P21/c,3,2.171,-0.950730085157222,0.08787999486577092
KH2I3O,4976,Pc,4,1.974,-1.00565675536172,0.010958732917945468
HoH3O3,22560,P63/m,3,3.952,-2.13265699893173,0.02024349293437222
YH3O3,22562,P63/m,3,4.103,-2.11229888774125,0.02011861941415738
Ag2H2IOF,6201,P21,5,1.459,-0.977757620972361,0.0
LiSb3O8,15840,P21/c,3,1.497,-1.7776888572525,0.0
AlH3O3,20770,P1,3,5.427,-1.91863836345554,0.020585009897138296
AlH3O3,20771,P-1,3,5.448,-1.91131424702697,0.0279091263257083
LaH3O3,6424,P21/m,3,3.952,-2.12073443202697,0.00013006285714034505
CsHSO4,4618,P21/m,4,6.063,-1.83008293424465,0.013141241428569872
Li2Ge2O5,5469,Cc,3,3.692,-2.08815844937709,0.0033125462107084225
Li3BO3,2467,P21/c,3,5.621,-2.44103727180518,0.0
Li3AuO3,2996,P42/mnm,3,1.921,-1.55281513001947,0.0
Li8SiO6,11919,P63cm,3,4.719,-2.3307502413515,0.0
Li8GeO6,11918,P63cm,3,3.914,-2.09761582701817,0.0017003389999978857
Li2TeO4,1936,P4122,3,2.71,-1.79053499383548,0.0
Li3PO4,3828,Pnma,3,6.289,-2.64855282843437,0.0011541818750000488
Li4P2O7,11079,P-1,3,6.249,-2.63366008685163,0.000539874615380409
Li3NbO4,5785,I23,3,4.018,-2.58499706825188,0.010033942812497365
NdH3O3,21260,P21/m,3,4.137,-2.0937452555984,0.0034329971428599393
